"clicked","month","Casual Forum","Casual Losers","Casual Winners","Casual","Moderate Miscellanea","Moderate Farmers","Moderate Losers","Moderate Winners","Moderate","Forum","Hardcore"
"Casual Losers/Nov-11","Nov-11",0,1056,0,0,0,0,0,0,0,0,0
"Casual Losers/Nov-11","Dec-11",0,145,157,0,0,131,0,0,70,27,75
"Casual Losers/Nov-11","Jan-12",0,63,69,0,44,36,39,0,0,15,55
"Casual Losers/Nov-11","Feb-12",6,33,50,0,0,36,46,0,0,3,36
"Casual Losers/Nov-11","Mar-12",2,34,36,0,31,24,0,0,0,6,28
"Casual Losers/Nov-11","Apr-12",5,28,38,0,28,22,0,0,0,9,32
"Casual Losers/Nov-11","May-12",10,24,43,0,43,20,0,0,0,9,32
"Casual Losers/Nov-11","Jun-12",0,38,29,0,19,10,22,0,0,12,28
"Casual Losers/Nov-11","Jul-12",0,22,24,0,23,17,22,0,0,10,18
"Casual Losers/Nov-11","Aug-12",0,15,18,0,0,10,10,19,0,0,27
"Casual Losers/Nov-11","Sep-12",0,9,22,0,0,18,13,0,0,7,19
"Casual Losers/Nov-11","Oct-12",0,13,20,0,14,18,0,0,0,5,26
"Casual Losers/Nov-11","Nov-12",0,0,0,23,11,19,0,0,0,1,24
"Casual Losers/Nov-11","Dec-12",0,0,0,15,4,7,0,0,0,2,8
"Casual Winners/Nov-11","Nov-11",0,0,1557,0,0,0,0,0,0,0,0
"Casual Winners/Nov-11","Dec-11",0,179,232,0,0,172,0,0,163,31,109
"Casual Winners/Nov-11","Jan-12",0,74,114,0,65,71,50,0,0,19,70
"Casual Winners/Nov-11","Feb-12",18,42,77,0,0,67,45,0,0,8,47
"Casual Winners/Nov-11","Mar-12",9,32,56,0,35,45,0,0,0,5,46
"Casual Winners/Nov-11","Apr-12",7,34,65,0,45,45,0,0,0,14,51
"Casual Winners/Nov-11","May-12",13,36,69,0,57,47,0,0,0,13,52
"Casual Winners/Nov-11","Jun-12",0,39,60,0,33,26,28,0,0,13,42
"Casual Winners/Nov-11","Jul-12",0,21,52,0,36,27,26,0,0,11,40
"Casual Winners/Nov-11","Aug-12",0,22,26,0,0,16,24,33,0,0,39
"Casual Winners/Nov-11","Sep-12",0,18,33,0,0,43,20,0,0,9,32
"Casual Winners/Nov-11","Oct-12",0,11,30,0,24,29,0,0,0,13,30
"Casual Winners/Nov-11","Nov-12",0,0,0,38,25,30,0,0,0,5,36
"Casual Winners/Nov-11","Dec-12",0,0,0,5,4,15,0,0,0,2,11
"Moderate Farmers/Nov-11","Nov-11",0,0,0,0,0,984,0,0,0,0,0
"Moderate Farmers/Nov-11","Dec-11",0,62,88,0,0,117,0,0,222,31,194
"Moderate Farmers/Nov-11","Jan-12",0,34,70,0,43,78,68,0,0,18,88
"Moderate Farmers/Nov-11","Feb-12",10,15,46,0,0,80,38,0,0,5,49
"Moderate Farmers/Nov-11","Mar-12",8,28,34,0,26,38,0,0,0,9,44
"Moderate Farmers/Nov-11","Apr-12",7,24,46,0,41,50,0,0,0,14,45
"Moderate Farmers/Nov-11","May-12",14,25,40,0,40,63,0,0,0,14,61
"Moderate Farmers/Nov-11","Jun-12",0,27,34,0,28,26,29,0,0,11,57
"Moderate Farmers/Nov-11","Jul-12",0,19,35,0,19,20,24,0,0,14,38
"Moderate Farmers/Nov-11","Aug-12",0,14,20,0,0,27,21,27,0,0,35
"Moderate Farmers/Nov-11","Sep-12",0,8,28,0,0,37,14,0,0,6,32
"Moderate Farmers/Nov-11","Oct-12",0,10,24,0,9,35,0,0,0,5,33
"Moderate Farmers/Nov-11","Nov-12",0,0,0,19,9,22,0,0,0,4,32
"Moderate Farmers/Nov-11","Dec-12",0,0,0,10,1,12,0,0,0,1,10
"Moderate/Nov-11","Nov-11",0,0,0,0,0,0,0,0,1030,0,0
"Moderate/Nov-11","Dec-11",0,93,92,0,0,249,0,0,112,52,248
"Moderate/Nov-11","Jan-12",0,64,90,0,88,61,60,0,0,31,132
"Moderate/Nov-11","Feb-12",13,36,53,0,0,74,48,0,0,16,101
"Moderate/Nov-11","Mar-12",12,36,55,0,60,44,0,0,0,11,57
"Moderate/Nov-11","Apr-12",11,37,45,0,67,29,0,0,0,12,68
"Moderate/Nov-11","May-12",16,42,56,0,54,36,0,0,0,21,72
"Moderate/Nov-11","Jun-12",0,40,38,0,46,22,36,0,0,24,54
"Moderate/Nov-11","Jul-12",0,25,34,0,42,17,27,0,0,7,58
"Moderate/Nov-11","Aug-12",0,30,24,0,0,17,26,32,0,0,49
"Moderate/Nov-11","Sep-12",0,17,32,0,0,35,26,0,0,8,44
"Moderate/Nov-11","Oct-12",0,8,25,0,29,37,0,0,0,6,47
"Moderate/Nov-11","Nov-12",0,0,0,28,18,26,0,0,0,10,43
"Moderate/Nov-11","Dec-12",0,0,0,18,10,6,0,0,0,2,8
"Forum/Nov-11","Nov-11",0,0,0,0,0,0,0,0,0,132,0
"Forum/Nov-11","Dec-11",0,5,9,0,0,12,0,0,6,71,29
"Forum/Nov-11","Jan-12",0,3,11,0,14,11,3,0,0,39,27
"Forum/Nov-11","Feb-12",15,1,8,0,0,12,6,0,0,23,15
"Forum/Nov-11","Mar-12",12,3,3,0,9,10,0,0,0,15,22
"Forum/Nov-11","Apr-12",11,8,10,0,12,9,0,0,0,23,15
"Forum/Nov-11","May-12",9,7,8,0,11,8,0,0,0,20,17
"Forum/Nov-11","Jun-12",0,3,8,0,10,7,8,0,0,16,18
"Forum/Nov-11","Jul-12",0,4,4,0,7,5,5,0,0,11,18
"Forum/Nov-11","Aug-12",0,2,3,0,0,6,8,7,0,0,16
"Forum/Nov-11","Sep-12",0,5,4,0,0,8,1,0,0,8,8
"Forum/Nov-11","Oct-12",0,2,7,0,2,7,0,0,0,8,7
"Forum/Nov-11","Nov-12",0,0,0,4,2,9,0,0,0,7,8
"Forum/Nov-11","Dec-12",0,0,0,3,1,2,0,0,0,3,6
"Hardcore/Nov-11","Nov-11",0,0,0,0,0,0,0,0,0,0,1559
"Hardcore/Nov-11","Dec-11",0,36,62,0,0,202,0,0,194,91,805
"Hardcore/Nov-11","Jan-12",0,37,78,0,87,139,106,0,0,54,409
"Hardcore/Nov-11","Feb-12",15,32,57,0,0,140,72,0,0,45,263
"Hardcore/Nov-11","Mar-12",12,36,71,0,76,88,0,0,0,32,209
"Hardcore/Nov-11","Apr-12",13,33,60,0,94,57,0,0,0,46,215
"Hardcore/Nov-11","May-12",17,38,63,0,81,76,0,0,0,54,225
"Hardcore/Nov-11","Jun-12",0,44,41,0,50,25,57,0,0,57,188
"Hardcore/Nov-11","Jul-12",0,28,42,0,59,48,47,0,0,38,140
"Hardcore/Nov-11","Aug-12",0,19,46,0,0,44,34,40,0,0,128
"Hardcore/Nov-11","Sep-12",0,26,37,0,0,55,32,0,0,28,122
"Hardcore/Nov-11","Oct-12",0,19,46,0,24,58,0,0,0,26,114
"Hardcore/Nov-11","Nov-12",0,0,0,38,34,51,0,0,0,11,94
"Hardcore/Nov-11","Dec-12",0,0,0,21,19,13,0,0,0,6,32
"Casual Losers/Dec-11","Nov-11",0,145,179,0,0,62,0,0,93,5,36
"Casual Losers/Dec-11","Dec-11",0,1379,0,0,0,0,0,0,0,0,0
"Casual Losers/Dec-11","Jan-12",0,132,122,0,51,36,79,0,0,14,33
"Casual Losers/Dec-11","Feb-12",9,62,67,0,0,35,47,0,0,3,46
"Casual Losers/Dec-11","Mar-12",6,42,72,0,35,32,0,0,0,2,32
"Casual Losers/Dec-11","Apr-12",7,63,68,0,42,31,0,0,0,9,31
"Casual Losers/Dec-11","May-12",9,36,69,0,52,38,0,0,0,9,41
"Casual Losers/Dec-11","Jun-12",0,46,44,0,27,14,35,0,0,9,25
"Casual Losers/Dec-11","Jul-12",0,24,54,0,24,20,24,0,0,2,17
"Casual Losers/Dec-11","Aug-12",0,20,23,0,0,21,23,27,0,0,24
"Casual Losers/Dec-11","Sep-12",0,15,32,0,0,24,15,0,0,10,16
"Casual Losers/Dec-11","Oct-12",0,16,26,0,20,25,0,0,0,4,23
"Casual Losers/Dec-11","Nov-12",0,0,0,31,15,25,0,0,0,4,23
"Casual Losers/Dec-11","Dec-12",0,0,0,8,6,7,0,0,0,4,9
"Casual Winners/Dec-11","Nov-11",0,157,232,0,0,88,0,0,92,9,62
"Casual Winners/Dec-11","Dec-11",0,0,1752,0,0,0,0,0,0,0,0
"Casual Winners/Dec-11","Jan-12",0,119,174,0,47,65,52,0,0,21,27
"Casual Winners/Dec-11","Feb-12",15,42,79,0,0,49,39,0,0,5,39
"Casual Winners/Dec-11","Mar-12",8,40,61,0,32,34,0,0,0,3,26
"Casual Winners/Dec-11","Apr-12",12,36,77,0,46,34,0,0,0,7,30
"Casual Winners/Dec-11","May-12",13,41,68,0,54,43,0,0,0,8,28
"Casual Winners/Dec-11","Jun-12",0,47,57,0,28,25,27,0,0,12,28
"Casual Winners/Dec-11","Jul-12",0,26,57,0,24,21,22,0,0,7,24
"Casual Winners/Dec-11","Aug-12",0,25,22,0,0,13,18,24,0,0,32
"Casual Winners/Dec-11","Sep-12",0,11,29,0,0,40,13,0,0,5,30
"Casual Winners/Dec-11","Oct-12",0,11,25,0,18,22,0,0,0,9,35
"Casual Winners/Dec-11","Nov-12",0,0,0,23,15,31,0,0,0,6,32
"Casual Winners/Dec-11","Dec-12",0,0,0,7,7,7,0,0,0,1,9
"Moderate Farmers/Dec-11","Nov-11",0,131,172,0,0,117,0,0,249,12,202
"Moderate Farmers/Dec-11","Dec-11",0,0,0,0,0,1348,0,0,0,0,0
"Moderate Farmers/Dec-11","Jan-12",0,107,145,0,183,101,110,0,0,28,139
"Moderate Farmers/Dec-11","Feb-12",12,59,89,0,0,88,117,0,0,19,122
"Moderate Farmers/Dec-11","Mar-12",12,65,79,0,85,56,0,0,0,15,81
"Moderate Farmers/Dec-11","Apr-12",9,50,71,0,105,51,0,0,0,28,75
"Moderate Farmers/Dec-11","May-12",19,59,77,0,94,52,0,0,0,28,77
"Moderate Farmers/Dec-11","Jun-12",0,45,54,0,72,28,37,0,0,27,75
"Moderate Farmers/Dec-11","Jul-12",0,29,55,0,53,21,29,0,0,16,65
"Moderate Farmers/Dec-11","Aug-12",0,29,41,0,0,20,34,38,0,0,59
"Moderate Farmers/Dec-11","Sep-12",0,20,45,0,0,39,28,0,0,11,55
"Moderate Farmers/Dec-11","Oct-12",0,16,32,0,29,45,0,0,0,9,47
"Moderate Farmers/Dec-11","Nov-12",0,0,0,42,30,35,0,0,0,5,51
"Moderate Farmers/Dec-11","Dec-12",0,0,0,23,14,9,0,0,0,2,18
"Moderate/Dec-11","Nov-11",0,70,163,0,0,222,0,0,112,6,194
"Moderate/Dec-11","Dec-11",0,0,0,0,0,0,0,0,1345,0,0
"Moderate/Dec-11","Jan-12",0,71,129,0,58,136,93,0,0,13,80
"Moderate/Dec-11","Feb-12",8,37,74,0,0,91,59,0,0,5,58
"Moderate/Dec-11","Mar-12",8,34,52,0,32,75,0,0,0,7,45
"Moderate/Dec-11","Apr-12",4,31,67,0,38,61,0,0,0,5,50
"Moderate/Dec-11","May-12",12,48,69,0,44,79,0,0,0,14,62
"Moderate/Dec-11","Jun-12",0,33,42,0,33,34,33,0,0,15,53
"Moderate/Dec-11","Jul-12",0,28,38,0,22,38,28,0,0,12,37
"Moderate/Dec-11","Aug-12",0,28,23,0,0,22,26,35,0,0,37
"Moderate/Dec-11","Sep-12",0,16,33,0,0,43,17,0,0,8,37
"Moderate/Dec-11","Oct-12",0,9,31,0,14,30,0,0,0,10,40
"Moderate/Dec-11","Nov-12",0,0,0,35,21,26,0,0,0,6,31
"Moderate/Dec-11","Dec-12",0,0,0,22,8,17,0,0,0,2,4
"Forum/Dec-11","Nov-11",0,27,31,0,0,31,0,0,52,71,91
"Forum/Dec-11","Dec-11",0,0,0,0,0,0,0,0,0,392,0
"Forum/Dec-11","Jan-12",0,24,27,0,36,30,22,0,0,121,102
"Forum/Dec-11","Feb-12",36,15,34,0,0,46,34,0,0,56,57
"Forum/Dec-11","Mar-12",29,13,29,0,34,24,0,0,0,35,57
"Forum/Dec-11","Apr-12",30,17,25,0,41,29,0,0,0,46,50
"Forum/Dec-11","May-12",39,20,24,0,35,16,0,0,0,51,57
"Forum/Dec-11","Jun-12",0,19,19,0,29,10,23,0,0,62,49
"Forum/Dec-11","Jul-12",0,13,28,0,20,21,17,0,0,44,43
"Forum/Dec-11","Aug-12",0,19,21,0,0,24,14,22,0,0,40
"Forum/Dec-11","Sep-12",0,14,14,0,0,28,7,0,0,24,23
"Forum/Dec-11","Oct-12",0,8,19,0,8,15,0,0,0,23,22
"Forum/Dec-11","Nov-12",0,0,0,15,7,22,0,0,0,20,20
"Forum/Dec-11","Dec-12",0,0,0,6,6,5,0,0,0,7,19
"Hardcore/Dec-11","Nov-11",0,75,109,0,0,194,0,0,248,29,805
"Hardcore/Dec-11","Dec-11",0,0,0,0,0,0,0,0,0,0,1843
"Hardcore/Dec-11","Jan-12",0,46,99,0,141,186,140,0,0,47,643
"Hardcore/Dec-11","Feb-12",17,37,82,0,0,248,79,0,0,37,357
"Hardcore/Dec-11","Mar-12",14,53,99,0,104,120,0,0,0,30,283
"Hardcore/Dec-11","Apr-12",16,47,76,0,114,88,0,0,0,45,303
"Hardcore/Dec-11","May-12",20,45,69,0,107,126,0,0,0,51,308
"Hardcore/Dec-11","Jun-12",0,64,59,0,59,53,76,0,0,47,254
"Hardcore/Dec-11","Jul-12",0,34,49,0,82,59,61,0,0,28,201
"Hardcore/Dec-11","Aug-12",0,32,53,0,0,53,49,66,0,0,171
"Hardcore/Dec-11","Sep-12",0,26,52,0,0,79,46,0,0,23,157
"Hardcore/Dec-11","Oct-12",0,14,59,0,42,83,0,0,0,25,143
"Hardcore/Dec-11","Nov-12",0,0,0,48,36,65,0,0,0,12,141
"Hardcore/Dec-11","Dec-12",0,0,0,31,22,31,0,0,0,6,37
"Casual Losers/Jan-12","Nov-11",0,63,74,0,0,34,0,0,64,3,37
"Casual Losers/Jan-12","Dec-11",0,132,119,0,0,107,0,0,71,24,46
"Casual Losers/Jan-12","Jan-12",0,801,0,0,0,0,0,0,0,0,0
"Casual Losers/Jan-12","Feb-12",5,58,75,0,0,28,60,0,0,3,31
"Casual Losers/Jan-12","Mar-12",4,49,44,0,40,25,0,0,0,0,21
"Casual Losers/Jan-12","Apr-12",6,46,60,0,36,13,0,0,0,3,27
"Casual Losers/Jan-12","May-12",14,37,49,0,45,25,0,0,0,5,30
"Casual Losers/Jan-12","Jun-12",0,33,37,0,23,9,18,0,0,11,17
"Casual Losers/Jan-12","Jul-12",0,28,28,0,19,9,12,0,0,10,15
"Casual Losers/Jan-12","Aug-12",0,22,16,0,0,13,16,15,0,0,14
"Casual Losers/Jan-12","Sep-12",0,12,23,0,0,17,12,0,0,7,10
"Casual Losers/Jan-12","Oct-12",0,10,19,0,16,20,0,0,0,2,16
"Casual Losers/Jan-12","Nov-12",0,0,0,30,10,16,0,0,0,2,17
"Casual Losers/Jan-12","Dec-12",0,0,0,12,3,7,0,0,0,2,8
"Casual Winners/Jan-12","Nov-11",0,69,114,0,0,70,0,0,90,11,78
"Casual Winners/Jan-12","Dec-11",0,122,174,0,0,145,0,0,129,27,99
"Casual Winners/Jan-12","Jan-12",0,0,1102,0,0,0,0,0,0,0,0
"Casual Winners/Jan-12","Feb-12",11,63,99,0,0,42,65,0,0,1,24
"Casual Winners/Jan-12","Mar-12",9,43,69,0,38,20,0,0,0,7,28
"Casual Winners/Jan-12","Apr-12",6,42,70,0,47,45,0,0,0,7,25
"Casual Winners/Jan-12","May-12",12,39,67,0,38,37,0,0,0,11,33
"Casual Winners/Jan-12","Jun-12",0,34,45,0,31,22,24,0,0,13,27
"Casual Winners/Jan-12","Jul-12",0,23,37,0,29,18,15,0,0,5,28
"Casual Winners/Jan-12","Aug-12",0,17,26,0,0,18,20,23,0,0,25
"Casual Winners/Jan-12","Sep-12",0,11,24,0,0,29,12,0,0,8,21
"Casual Winners/Jan-12","Oct-12",0,9,27,0,14,25,0,0,0,4,18
"Casual Winners/Jan-12","Nov-12",0,0,0,23,11,14,0,0,0,5,19
"Casual Winners/Jan-12","Dec-12",0,0,0,7,3,7,0,0,0,3,10
"Moderate Miscellanea/Jan-12","Nov-11",0,44,65,0,0,43,0,0,88,14,87
"Moderate Miscellanea/Jan-12","Dec-11",0,51,47,0,0,183,0,0,58,36,141
"Moderate Miscellanea/Jan-12","Jan-12",0,0,0,0,638,0,0,0,0,0,0
"Moderate Miscellanea/Jan-12","Feb-12",13,45,85,0,0,94,90,0,0,14,94
"Moderate Miscellanea/Jan-12","Mar-12",10,55,66,0,81,38,0,0,0,8,52
"Moderate Miscellanea/Jan-12","Apr-12",15,30,53,0,82,41,0,0,0,11,65
"Moderate Miscellanea/Jan-12","May-12",10,42,56,0,57,31,0,0,0,12,77
"Moderate Miscellanea/Jan-12","Jun-12",0,27,30,0,46,17,38,0,0,19,52
"Moderate Miscellanea/Jan-12","Jul-12",0,23,36,0,44,18,16,0,0,11,48
"Moderate Miscellanea/Jan-12","Aug-12",0,23,30,0,0,11,19,23,0,0,53
"Moderate Miscellanea/Jan-12","Sep-12",0,14,30,0,0,32,21,0,0,14,37
"Moderate Miscellanea/Jan-12","Oct-12",0,8,23,0,19,20,0,0,0,14,44
"Moderate Miscellanea/Jan-12","Nov-12",0,0,0,25,24,22,0,0,0,5,48
"Moderate Miscellanea/Jan-12","Dec-12",0,0,0,23,8,10,0,0,0,1,15
"Moderate Farmers/Jan-12","Nov-11",0,36,71,0,0,78,0,0,61,11,139
"Moderate Farmers/Jan-12","Dec-11",0,36,65,0,0,101,0,0,136,30,186
"Moderate Farmers/Jan-12","Jan-12",0,0,0,0,0,683,0,0,0,0,0
"Moderate Farmers/Jan-12","Feb-12",5,24,65,0,0,103,35,0,0,4,49
"Moderate Farmers/Jan-12","Mar-12",4,22,60,0,26,59,0,0,0,2,50
"Moderate Farmers/Jan-12","Apr-12",4,28,47,0,30,44,0,0,0,7,52
"Moderate Farmers/Jan-12","May-12",6,21,42,0,49,53,0,0,0,7,51
"Moderate Farmers/Jan-12","Jun-12",0,23,34,0,23,25,26,0,0,13,43
"Moderate Farmers/Jan-12","Jul-12",0,12,31,0,25,17,18,0,0,7,44
"Moderate Farmers/Jan-12","Aug-12",0,9,14,0,0,14,22,27,0,0,28
"Moderate Farmers/Jan-12","Sep-12",0,6,22,0,0,28,14,0,0,1,25
"Moderate Farmers/Jan-12","Oct-12",0,6,27,0,7,30,0,0,0,3,25
"Moderate Farmers/Jan-12","Nov-12",0,0,0,18,11,27,0,0,0,9,18
"Moderate Farmers/Jan-12","Dec-12",0,0,0,9,6,10,0,0,0,2,5
"Moderate Losers/Jan-12","Nov-11",0,39,50,0,0,68,0,0,60,3,106
"Moderate Losers/Jan-12","Dec-11",0,79,52,0,0,110,0,0,93,22,140
"Moderate Losers/Jan-12","Jan-12",0,0,0,0,0,0,649,0,0,0,0
"Moderate Losers/Jan-12","Feb-12",8,29,43,0,0,59,81,0,0,4,53
"Moderate Losers/Jan-12","Mar-12",5,27,32,0,28,38,0,0,0,4,45
"Moderate Losers/Jan-12","Apr-12",6,35,32,0,33,26,0,0,0,12,42
"Moderate Losers/Jan-12","May-12",8,28,36,0,31,43,0,0,0,11,57
"Moderate Losers/Jan-12","Jun-12",0,45,25,0,17,21,28,0,0,12,47
"Moderate Losers/Jan-12","Jul-12",0,14,23,0,17,17,24,0,0,9,37
"Moderate Losers/Jan-12","Aug-12",0,15,8,0,0,16,15,17,0,0,29
"Moderate Losers/Jan-12","Sep-12",0,5,15,0,0,28,14,0,0,8,34
"Moderate Losers/Jan-12","Oct-12",0,10,16,0,10,22,0,0,0,8,26
"Moderate Losers/Jan-12","Nov-12",0,0,0,15,12,20,0,0,0,1,23
"Moderate Losers/Jan-12","Dec-12",0,0,0,8,8,6,0,0,0,2,7
"Forum/Jan-12","Nov-11",0,15,19,0,0,18,0,0,31,39,54
"Forum/Jan-12","Dec-11",0,14,21,0,0,28,0,0,13,121,47
"Forum/Jan-12","Jan-12",0,0,0,0,0,0,0,0,0,269,0
"Forum/Jan-12","Feb-12",37,12,12,0,0,28,19,0,0,72,45
"Forum/Jan-12","Mar-12",29,12,22,0,24,19,0,0,0,41,41
"Forum/Jan-12","Apr-12",23,6,18,0,37,15,0,0,0,52,36
"Forum/Jan-12","May-12",22,12,10,0,31,15,0,0,0,51,37
"Forum/Jan-12","Jun-12",0,19,13,0,19,10,15,0,0,51,31
"Forum/Jan-12","Jul-12",0,8,21,0,12,13,12,0,0,37,32
"Forum/Jan-12","Aug-12",0,10,18,0,0,11,12,22,0,0,36
"Forum/Jan-12","Sep-12",0,8,12,0,0,19,6,0,0,19,18
"Forum/Jan-12","Oct-12",0,7,11,0,8,19,0,0,0,23,18
"Forum/Jan-12","Nov-12",0,0,0,14,8,16,0,0,0,14,20
"Forum/Jan-12","Dec-12",0,0,0,9,6,7,0,0,0,4,13
"Hardcore/Jan-12","Nov-11",0,55,70,0,0,88,0,0,132,27,409
"Hardcore/Jan-12","Dec-11",0,33,27,0,0,139,0,0,80,102,643
"Hardcore/Jan-12","Jan-12",0,0,0,0,0,0,0,0,0,0,1142
"Hardcore/Jan-12","Feb-12",12,24,56,0,0,219,76,0,0,33,444
"Hardcore/Jan-12","Mar-12",12,34,67,0,99,111,0,0,0,29,313
"Hardcore/Jan-12","Apr-12",6,33,58,0,101,87,0,0,0,39,303
"Hardcore/Jan-12","May-12",18,36,53,0,89,96,0,0,0,41,280
"Hardcore/Jan-12","Jun-12",0,31,47,0,65,40,59,0,0,48,222
"Hardcore/Jan-12","Jul-12",0,26,46,0,67,54,44,0,0,20,168
"Hardcore/Jan-12","Aug-12",0,29,52,0,0,47,34,49,0,0,145
"Hardcore/Jan-12","Sep-12",0,22,45,0,0,64,32,0,0,19,139
"Hardcore/Jan-12","Oct-12",0,13,35,0,37,53,0,0,0,18,110
"Hardcore/Jan-12","Nov-12",0,0,0,33,22,52,0,0,0,11,113
"Hardcore/Jan-12","Dec-12",0,0,0,17,17,21,0,0,0,4,38
"Casual Forum/Feb-12","Nov-11",0,6,18,0,0,10,0,0,13,15,15
"Casual Forum/Feb-12","Dec-11",0,9,15,0,0,12,0,0,8,36,17
"Casual Forum/Feb-12","Jan-12",0,5,11,0,13,5,8,0,0,37,12
"Casual Forum/Feb-12","Feb-12",116,0,0,0,0,0,0,0,0,0,0
"Casual Forum/Feb-12","Mar-12",24,9,11,0,10,2,0,0,0,21,7
"Casual Forum/Feb-12","Apr-12",18,6,10,0,6,6,0,0,0,20,11
"Casual Forum/Feb-12","May-12",15,7,9,0,8,5,0,0,0,22,11
"Casual Forum/Feb-12","Jun-12",0,4,9,0,5,6,4,0,0,22,9
"Casual Forum/Feb-12","Jul-12",0,1,10,0,5,5,3,0,0,18,8
"Casual Forum/Feb-12","Aug-12",0,2,8,0,0,3,6,7,0,0,16
"Casual Forum/Feb-12","Sep-12",0,4,7,0,0,6,2,0,0,10,5
"Casual Forum/Feb-12","Oct-12",0,1,6,0,0,8,0,0,0,10,6
"Casual Forum/Feb-12","Nov-12",0,0,0,8,1,3,0,0,0,4,8
"Casual Forum/Feb-12","Dec-12",0,0,0,2,0,3,0,0,0,3,2
"Casual Losers/Feb-12","Nov-11",0,33,42,0,0,15,0,0,36,1,32
"Casual Losers/Feb-12","Dec-11",0,62,42,0,0,59,0,0,37,15,37
"Casual Losers/Feb-12","Jan-12",0,58,63,0,45,24,29,0,0,12,24
"Casual Losers/Feb-12","Feb-12",0,476,0,0,0,0,0,0,0,0,0
"Casual Losers/Feb-12","Mar-12",7,45,47,0,29,15,0,0,0,1,12
"Casual Losers/Feb-12","Apr-12",5,27,38,0,31,17,0,0,0,4,18
"Casual Losers/Feb-12","May-12",4,31,27,0,39,14,0,0,0,8,15
"Casual Losers/Feb-12","Jun-12",0,30,18,0,20,4,22,0,0,6,18
"Casual Losers/Feb-12","Jul-12",0,17,28,0,17,7,9,0,0,3,17
"Casual Losers/Feb-12","Aug-12",0,23,7,0,0,9,14,5,0,0,15
"Casual Losers/Feb-12","Sep-12",0,8,15,0,0,12,15,0,0,1,14
"Casual Losers/Feb-12","Oct-12",0,5,19,0,10,18,0,0,0,6,11
"Casual Losers/Feb-12","Nov-12",0,0,0,16,11,15,0,0,0,2,17
"Casual Losers/Feb-12","Dec-12",0,0,0,14,2,6,0,0,0,2,4
"Casual Winners/Feb-12","Nov-11",0,50,77,0,0,46,0,0,53,8,57
"Casual Winners/Feb-12","Dec-11",0,67,79,0,0,89,0,0,74,34,82
"Casual Winners/Feb-12","Jan-12",0,75,99,0,85,65,43,0,0,12,56
"Casual Winners/Feb-12","Feb-12",0,0,711,0,0,0,0,0,0,0,0
"Casual Winners/Feb-12","Mar-12",7,48,82,0,30,31,0,0,0,3,23
"Casual Winners/Feb-12","Apr-12",6,44,78,0,31,28,0,0,0,5,25
"Casual Winners/Feb-12","May-12",10,37,55,0,44,36,0,0,0,7,26
"Casual Winners/Feb-12","Jun-12",0,32,43,0,29,23,17,0,0,14,19
"Casual Winners/Feb-12","Jul-12",0,20,28,0,23,18,12,0,0,7,21
"Casual Winners/Feb-12","Aug-12",0,14,24,0,0,16,12,22,0,0,18
"Casual Winners/Feb-12","Sep-12",0,14,20,0,0,21,19,0,0,4,17
"Casual Winners/Feb-12","Oct-12",0,8,14,0,8,19,0,0,0,5,18
"Casual Winners/Feb-12","Nov-12",0,0,0,16,5,14,0,0,0,3,25
"Casual Winners/Feb-12","Dec-12",0,0,0,8,2,5,0,0,0,3,5
"Moderate Farmers/Feb-12","Nov-11",0,36,67,0,0,80,0,0,74,12,140
"Moderate Farmers/Feb-12","Dec-11",0,35,49,0,0,88,0,0,91,46,248
"Moderate Farmers/Feb-12","Jan-12",0,28,42,0,94,103,59,0,0,28,219
"Moderate Farmers/Feb-12","Feb-12",0,0,0,0,0,716,0,0,0,0,0
"Moderate Farmers/Feb-12","Mar-12",9,30,65,0,67,123,0,0,0,7,81
"Moderate Farmers/Feb-12","Apr-12",6,20,54,0,66,73,0,0,0,11,81
"Moderate Farmers/Feb-12","May-12",10,24,48,0,53,77,0,0,0,16,79
"Moderate Farmers/Feb-12","Jun-12",0,28,41,0,34,43,31,0,0,13,72
"Moderate Farmers/Feb-12","Jul-12",0,14,34,0,36,34,22,0,0,8,54
"Moderate Farmers/Feb-12","Aug-12",0,18,25,0,0,17,16,44,0,0,50
"Moderate Farmers/Feb-12","Sep-12",0,8,23,0,0,43,19,0,0,9,40
"Moderate Farmers/Feb-12","Oct-12",0,7,18,0,17,36,0,0,0,6,39
"Moderate Farmers/Feb-12","Nov-12",0,0,0,13,14,32,0,0,0,3,41
"Moderate Farmers/Feb-12","Dec-12",0,0,0,9,11,14,0,0,0,0,9
"Moderate Losers/Feb-12","Nov-11",0,46,45,0,0,38,0,0,48,6,72
"Moderate Losers/Feb-12","Dec-11",0,47,39,0,0,117,0,0,59,34,79
"Moderate Losers/Feb-12","Jan-12",0,60,65,0,90,35,81,0,0,19,76
"Moderate Losers/Feb-12","Feb-12",0,0,0,0,0,0,588,0,0,0,0
"Moderate Losers/Feb-12","Mar-12",6,74,68,0,70,45,0,0,0,6,49
"Moderate Losers/Feb-12","Apr-12",9,48,51,0,63,38,0,0,0,11,56
"Moderate Losers/Feb-12","May-12",13,28,50,0,50,49,0,0,0,10,64
"Moderate Losers/Feb-12","Jun-12",0,33,28,0,44,26,25,0,0,13,46
"Moderate Losers/Feb-12","Jul-12",0,19,36,0,34,27,23,0,0,7,41
"Moderate Losers/Feb-12","Aug-12",0,18,27,0,0,19,24,24,0,0,34
